RepaymentID,LoanID,Month,ActualRepayment,LoanAmount,ScheduledRepayment,LoanBalanceStart,LoanBalanceEnd,InterestPayment,is_type1_default
6416.0,935,7,1430.49,31000.0,1430.49,23818.9,22586.9,198.49,False
7097.0,935,8,1430.49,31000.0,1430.49,22586.9,21344.64,188.22,False
8598.0,935,9,1430.49,31000.0,1430.49,21344.64,20092.02,177.87,False
9759.0,935,10,1430.49,31000.0,1430.49,20092.02,18828.96,167.43,False
10067.0,935,11,1430.49,31000.0,1430.49,18828.96,17555.38,156.91,False
11833.0,935,12,1430.49,31000.0,1430.49,17555.38,16271.19,146.29,False
852.0,936,1,1891.94,41000.0,1891.94,41000.0,39449.73,341.67,False
1418.0,936,2,1891.94,41000.0,1891.94,39449.73,37886.53,328.75,False
2854.0,936,3,1891.94,41000.0,1891.94,37886.53,36310.32,315.72,False
3057.0,936,4,1891.94,41000.0,1891.94,36310.32,34720.96,302.59,False
4949.0,936,5,1891.94,41000.0,1891.94,34720.96,33118.36,289.34,False
5301.0,936,6,1891.94,41000.0,1891.94,33118.36,31502.41,275.99,False
6510.0,936,7,1891.94,41000.0,1891.94,31502.41,29872.99,262.52,False
7949.0,936,8,1891.94,41000.0,1891.94,29872.99,28229.99,248.94,False
8220.0,936,9,1891.94,41000.0,1891.94,28229.99,26573.3,235.25,False
9487.0,936,10,1891.94,41000.0,1891.94,26573.3,24902.8,221.44,False
10824.0,936,11,1891.94,41000.0,1891.94,24902.8,23218.39,207.52,False
11184.0,936,12,1891.94,41000.0,1891.94,23218.39,21519.93,193.49,False
150.0,937,1,646.03,14000.0,646.03,14000.0,13470.64,116.67,False
1559.0,937,2,646.03,14000.0,646.03,13470.64,12936.86,112.26,False
2639.0,937,3,646.03,14000.0,646.03,12936.86,12398.64,107.81,False
3431.0,937,4,646.03,14000.0,646.03,12398.64,11855.93,103.32,False
4961.0,937,5,646.03,14000.0,646.03,11855.93,11308.7,98.8,False
5081.0,937,6,646.03,14000.0,646.03,11308.7,10756.91,94.24,False
6590.0,937,7,646.03,14000.0,646.03,10756.91,10200.52,89.64,False
7016.0,937,8,646.03,14000.0,646.03,10200.52,9639.49,85.0,False
8203.0,937,9,646.03,14000.0,646.03,9639.49,9073.79,80.33,False
9884.0,937,10,646.03,14000.0,646.03,9073.79,8503.38,75.61,False
10241.0,937,11,1292.06,14000.0,646.03,8503.38,7282.18,70.86,False
11846.0,937,12,646.03,14000.0,646.03,7282.18,6696.84,60.68,False
232.0,938,1,5122.09,111000.0,5122.09,111000.0,106802.91,925.0,False
1660.0,938,2,5122.09,111000.0,5122.09,106802.91,102570.84,890.02,False
2039.0,938,3,5122.09,111000.0,5122.09,102570.84,98303.51,854.76,False
3039.0,938,4,5122.09,111000.0,5122.09,98303.51,94000.62,819.2,False
4462.0,938,5,5122.09,111000.0,5122.09,94000.62,89661.87,783.34,False
5467.0,938,6,0.0,111000.0,5122.09,89661.87,90409.05,747.18,True
6479.0,938,7,5122.09,111000.0,5122.09,90409.05,86040.37,753.41,False
7639.0,938,8,5122.09,111000.0,5122.09,86040.37,81635.28,717.0,False
8223.0,938,9,5122.09,111000.0,5122.09,81635.28,77193.48,680.29,False
9064.0,938,10,5122.09,111000.0,5122.09,77193.48,72714.67,643.28,False
10606.0,938,11,10244.18,111000.0,5122.09,72714.67,63076.45,605.96,False
11847.0,938,12,5122.09,111000.0,5122.09,63076.45,58480.0,525.64,False
385.0,939,1,1153.62,25000.0,1153.62,25000.0,24054.71,208.33,False
1393.0,939,2,1153.62,25000.0,1153.62,24054.71,23101.55,200.46,False
2553.0,939,3,1153.62,25000.0,1153.62,23101.55,22140.44,192.51,False
3418.0,939,4,1153.62,25000.0,1153.62,22140.44,21171.33,184.5,False
4005.0,939,5,1153.62,25000.0,1153.62,21171.33,20194.13,176.43,False
5553.0,939,6,1153.62,25000.0,1153.62,20194.13,19208.8,168.28,False
6087.0,939,7,1153.62,25000.0,1153.62,19208.8,18215.25,160.07,False
7018.0,939,8,1153.62,25000.0,1153.62,18215.25,17213.43,151.79,False
8959.0,939,9,1153.62,25000.0,1153.62,17213.43,16203.25,143.45,False
9368.0,939,10,1153.62,25000.0,1153.62,16203.25,15184.66,135.03,False
10887.0,939,11,1153.62,25000.0,1153.62,15184.66,14157.58,126.54,False
11377.0,939,12,1153.62,25000.0,1153.62,14157.58,13121.94,117.98,False
867.0,940,1,3414.72,74000.0,3414.72,74000.0,71201.95,616.67,False
1590.0,940,2,3414.72,74000.0,3414.72,71201.95,68380.58,593.35,False
2556.0,940,3,3414.72,74000.0,3414.72,68380.58,65535.69,569.84,False
3132.0,940,4,3414.72,74000.0,3414.72,65535.69,62667.11,546.13,False
4041.0,940,5,3414.72,74000.0,3414.72,62667.11,59774.61,522.23,False
5830.0,940,6,3414.72,74000.0,3414.72,59774.61,56858.01,498.12,False
6363.0,940,7,3414.72,74000.0,3414.72,56858.01,53917.11,473.82,False
7195.0,940,8,3414.72,74000.0,3414.72,53917.11,50951.7,449.31,False
8973.0,940,9,3414.72,74000.0,3414.72,50951.7,47961.58,424.6,False
9611.0,940,10,3414.72,74000.0,3414.72,47961.58,44946.54,399.68,False
10713.0,940,11,3414.72,74000.0,3414.72,44946.54,41906.37,374.55,False
11883.0,940,12,3414.72,74000.0,3414.72,41906.37,38840.87,349.22,False
467.0,941,1,1938.09,42000.0,1938.09,42000.0,40411.91,350.0,False
1251.0,941,2,1938.09,42000.0,1938.09,40411.91,38810.59,336.77,False
2036.0,941,3,1938.09,42000.0,1938.09,38810.59,37195.92,323.42,False
3091.0,941,4,1938.09,42000.0,1938.09,37195.92,35567.79,309.97,False
4436.0,941,5,1938.09,42000.0,1938.09,35567.79,33926.1,296.4,False
5005.0,941,6,1938.09,42000.0,1938.09,33926.1,32270.73,282.72,False
6358.0,941,7,1938.09,42000.0,1938.09,32270.73,30601.56,268.92,False
7775.0,941,8,1938.09,42000.0,1938.09,30601.56,28918.48,255.01,False
8833.0,941,9,1938.09,42000.0,1938.09,28918.48,27221.38,240.99,False
9343.0,941,10,1938.09,42000.0,1938.09,27221.38,25510.14,226.84,False
10851.0,941,11,1938.09,42000.0,1938.09,25510.14,23784.63,212.58,False
11044.0,941,12,1938.09,42000.0,1938.09,23784.63,22044.75,198.21,False
417.0,942,1,3322.43,72000.0,3322.43,72000.0,69277.57,600.0,False
1381.0,942,2,3322.43,72000.0,3322.43,69277.57,66532.45,577.31,False
2315.0,942,3,3322.43,72000.0,3322.43,66532.45,63764.46,554.44,False
3719.0,942,4,3322.43,72000.0,3322.43,63764.46,60973.4,531.37,False
4511.0,942,5,3322.43,72000.0,3322.43,60973.4,58159.08,508.11,False
5139.0,942,6,3322.43,72000.0,3322.43,58159.08,55321.31,484.66,False
6131.0,942,7,3322.43,72000.0,3322.43,55321.31,52459.89,461.01,False
7335.0,942,8,6644.86,72000.0,3322.43,52459.89,46252.2,437.17,False
8560.0,942,9,3322.43,72000.0,3322.43,46252.2,43315.2,385.43,False
9199.0,942,10,3322.43,72000.0,3322.43,43315.2,40353.73,360.96,False
10746.0,942,11,3322.43,72000.0,3322.43,40353.73,37367.58,336.28,False
11185.0,942,12,3322.43,72000.0,3322.43,37367.58,34356.55,311.4,False
330.0,943,1,3783.88,82000.0,3783.88,82000.0,78899.45,683.33,False
1610.0,943,2,3783.88,82000.0,3783.88,78899.45,75773.07,657.5,False
2581.0,943,3,3783.88,82000.0,3783.88,75773.07,72620.63,631.44,False
3099.0,943,4,3783.88,82000.0,3783.88,72620.63,69441.92,605.17,False
4918.0,943,5,3783.88,82000.0,3783.88,69441.92,66236.73,578.68,False
5473.0,943,6,3783.88,82000.0,3783.88,66236.73,63004.82,551.97,False
6855.0,943,7,3783.88,82000.0,3783.88,63004.82,59745.98,525.04,False
7282.0,943,8,3783.88,82000.0,3783.88,59745.98,56459.98,497.88,False
8164.0,943,9,3783.88,82000.0,3783.88,56459.98,53146.6,470.5,False
9824.0,943,10,3783.88,82000.0,3783.88,53146.6,49805.61,442.89,False
10811.0,943,11,3783.88,82000.0,3783.88,49805.61,46436.78,415.05,False
11172.0,943,12,3783.88,82000.0,3783.88,46436.78,43039.87,386.97,False
410.0,944,1,4706.78,102000.0,4706.78,102000.0,98143.22,850.0,False
1550.0,944,2,4706.78,102000.0,4706.78,98143.22,94254.3,817.86,False
2418.0,944,3,4706.78,102000.0,4706.78,94254.3,90332.97,785.45,False
3302.0,944,4,4706.78,102000.0,4706.78,90332.97,86378.97,752.77,False
4668.0,944,5,9413.56,102000.0,4706.78,86378.97,77685.23,719.82,False
5328.0,944,6,4706.78,102000.0,4706.78,77685.23,73625.83,647.38,False
6378.0,944,7,4706.78,102000.0,4706.78,73625.83,69532.6,613.55,False
7713.0,944,8,4706.78,102000.0,4706.78,69532.6,65405.26,579.44,False
8415.0,944,9,4706.78,102000.0,4706.78,65405.26,61243.52,545.04,False
9971.0,944,10,4706.78,102000.0,4706.78,61243.52,57047.1,510.36,False
10867.0,944,11,4706.78,102000.0,4706.78,57047.1,52815.71,475.39,False
11233.0,944,12,4706.78,102000.0,4706.78,52815.71,48549.07,440.13,False
485.0,945,1,1568.93,34000.0,1568.93,34000.0,32714.4,283.33,False
1739.0,945,2,1568.93,34000.0,1568.93,32714.4,31418.09,272.62,False
2831.0,945,3,1568.93,34000.0,1568.93,31418.09,30110.98,261.82,False
3556.0,945,4,1568.93,34000.0,1568.93,30110.98,28792.98,250.92,False
4471.0,945,5,1568.93,34000.0,1568.93,28792.98,27463.99,239.94,False
5738.0,945,6,1568.93,34000.0,1568.93,27463.99,26123.92,228.87,False
6908.0,945,7,1568.93,34000.0,1568.93,26123.92,24772.69,217.7,False
7248.0,945,8,1568.93,34000.0,1568.93,24772.69,23410.2,206.44,False
8704.0,945,9,1568.93,34000.0,1568.93,23410.2,22036.36,195.09,False
9516.0,945,10,1568.93,34000.0,1568.93,22036.36,20651.06,183.64,False
10363.0,945,11,1568.93,34000.0,1568.93,20651.06,19254.23,172.09,False
11667.0,945,12,1568.93,34000.0,1568.93,19254.23,17845.75,160.45,False
845.0,946,1,599.88,13000.0,599.88,13000.0,12508.45,108.33,False
1573.0,946,2,599.88,13000.0,599.88,12508.45,12012.81,104.24,False
2277.0,946,3,599.88,13000.0,599.88,12012.81,11513.04,100.11,False
3030.0,946,4,599.88,13000.0,599.88,11513.04,11009.1,95.94,False
4046.0,946,5,599.88,13000.0,599.88,11009.1,10500.96,91.74,False
5594.0,946,6,599.88,13000.0,599.88,10500.96,9988.59,87.51,False
6393.0,946,7,599.88,13000.0,599.88,9988.59,9471.95,83.24,False
7107.0,946,8,599.88,13000.0,599.88,9471.95,8951.0,78.93,False
8038.0,946,9,599.88,13000.0,599.88,8951.0,8425.71,74.59,False
9957.0,946,10,599.88,13000.0,599.88,8425.71,7896.05,70.21,False
10538.0,946,11,599.88,13000.0,599.88,7896.05,7361.97,65.8,False
11429.0,946,12,599.88,13000.0,599.88,7361.97,6823.44,61.35,False
383.0,947,1,1245.91,27000.0,1245.91,27000.0,25979.09,225.0,False
1359.0,947,2,1245.91,27000.0,1245.91,25979.09,24949.67,216.49,False
2215.0,947,3,1245.91,27000.0,1245.91,24949.67,23911.68,207.91,False
3158.0,947,4,1245.91,27000.0,1245.91,23911.68,22865.03,199.26,False
4176.0,947,5,1245.91,27000.0,1245.91,22865.03,21809.66,190.54,False
5821.0,947,6,1245.91,27000.0,1245.91,21809.66,20745.5,181.75,False
6135.0,947,7,1245.91,27000.0,1245.91,20745.5,19672.47,172.88,False
7412.0,947,8,1245.91,27000.0,1245.91,19672.47,18590.5,163.94,False
8668.0,947,9,1245.91,27000.0,1245.91,18590.5,17499.51,154.92,False
9169.0,947,10,1245.91,27000.0,1245.91,17499.51,16399.43,145.83,False
10542.0,947,11,1245.91,27000.0,1245.91,16399.43,15290.18,136.66,False
11374.0,947,12,2491.82,27000.0,1245.91,15290.18,12925.78,127.42,False
983.0,948,1,5029.8,109000.0,5029.8,109000.0,104878.53,908.33,False
1156.0,948,2,5029.8,109000.0,5029.8,104878.53,100722.72,873.99,False
2372.0,948,3,5029.8,109000.0,5029.8,100722.72,96532.28,839.36,False
3771.0,948,4,5029.8,109000.0,5029.8,96532.28,92306.91,804.44,False
4089.0,948,5,5029.8,109000.0,5029.8,92306.91,88046.34,769.22,False
5584.0,948,6,5029.8,109000.0,5029.8,88046.34,83750.26,733.72,False
6891.0,948,7,5029.8,109000.0,5029.8,83750.26,79418.38,697.92,False
7710.0,948,8,5029.8,109000.0,5029.8,79418.38,75050.4,661.82,False
8996.0,948,9,5029.8,109000.0,5029.8,75050.4,70646.02,625.42,False
9416.0,948,10,5029.8,109000.0,5029.8,70646.02,66204.93,588.72,False
10352.0,948,11,5029.8,109000.0,5029.8,66204.93,61726.84,551.71,False
11603.0,948,12,5029.8,109000.0,5029.8,61726.84,57211.43,514.39,False
26.0,949,1,4891.36,106000.0,4891.36,106000.0,101991.97,883.33,False
1880.0,949,2,4891.36,106000.0,4891.36,101991.97,97950.55,849.93,False
2865.0,949,3,4891.36,106000.0,4891.36,97950.55,93875.44,816.25,False
3103.0,949,4,4891.36,106000.0,4891.36,93875.44,89766.38,782.3,False
4486.0,949,5,4891.36,106000.0,4891.36,89766.38,85623.07,748.05,False
5084.0,949,6,4891.36,106000.0,4891.36,85623.07,81445.24,713.53,False
6319.0,949,7,4891.36,106000.0,4891.36,81445.24,77232.59,678.71,False
7956.0,949,8,4891.36,106000.0,4891.36,77232.59,72984.83,643.6,False
8730.0,949,9,4891.36,106000.0,4891.36,72984.83,68701.68,608.21,False
9048.0,949,10,4891.36,106000.0,4891.36,68701.68,64382.83,572.51,False
10243.0,949,11,4891.36,106000.0,4891.36,64382.83,60027.99,536.52,False
11106.0,949,12,4891.36,106000.0,4891.36,60027.99,55636.87,500.23,False
685.0,950,1,3553.16,77000.0,3553.16,77000.0,74088.51,641.67,False
1777.0,950,2,3553.16,77000.0,3553.16,74088.51,71152.75,617.4,False
2664.0,950,3,3553.16,77000.0,3553.16,71152.75,68192.53,592.94,False
3910.0,950,4,3553.16,77000.0,3553.16,68192.53,65207.64,568.27,False
4976.0,950,5,3553.16,77000.0,3553.16,65207.64,62197.88,543.4,False
5268.0,950,6,3553.16,77000.0,3553.16,62197.88,59163.03,518.32,False
6900.0,950,7,3553.16,77000.0,3553.16,59163.03,56102.9,493.03,False
7055.0,950,8,3553.16,77000.0,3553.16,56102.9,53017.26,467.52,False
8028.0,950,9,3553.16,77000.0,3553.16,53017.26,49905.91,441.81,False
9380.0,950,10,3553.16,77000.0,3553.16,49905.91,46768.64,415.88,False
10295.0,950,11,3553.16,77000.0,3553.16,46768.64,43605.22,389.74,False
11549.0,950,12,3553.16,77000.0,3553.16,43605.22,40415.43,363.38,False
338.0,951,1,3553.16,77000.0,3553.16,77000.0,74088.51,641.67,False
1917.0,951,2,3553.16,77000.0,3553.16,74088.51,71152.75,617.4,False
2618.0,951,3,3553.16,77000.0,3553.16,71152.75,68192.53,592.94,False
3927.0,951,4,3553.16,77000.0,3553.16,68192.53,65207.64,568.27,False
4332.0,951,5,3553.16,77000.0,3553.16,65207.64,62197.88,543.4,False
5940.0,951,6,3553.16,77000.0,3553.16,62197.88,59163.03,518.32,False
6145.0,951,7,3553.16,77000.0,3553.16,59163.03,56102.9,493.03,False
7671.0,951,8,3553.16,77000.0,3553.16,56102.9,53017.26,467.52,False
8278.0,951,9,3553.16,77000.0,3553.16,53017.26,49905.91,441.81,False
9405.0,951,10,3553.16,77000.0,3553.16,49905.91,46768.64,415.88,False
10345.0,951,11,3553.16,77000.0,3553.16,46768.64,43605.22,389.74,False
11441.0,951,12,3553.16,77000.0,3553.16,43605.22,40415.43,363.38,False
44.0,952,1,3876.17,84000.0,3876.17,84000.0,80823.83,700.0,False
1841.0,952,2,3876.17,84000.0,3876.17,80823.83,77621.19,673.53,False
2267.0,952,3,3876.17,84000.0,3876.17,77621.19,74391.87,646.84,False
3909.0,952,4,3876.17,84000.0,3876.17,74391.87,71135.63,619.93,False
4749.0,952,5,3876.17,84000.0,3876.17,71135.63,67852.25,592.8,False
5483.0,952,6,3876.17,84000.0,3876.17,67852.25,64541.52,565.44,False
6222.0,952,7,3876.17,84000.0,3876.17,64541.52,61203.2,537.85,False
7165.0,952,8,3876.17,84000.0,3876.17,61203.2,57837.05,510.03,False
8848.0,952,9,3876.17,84000.0,3876.17,57837.05,54442.86,481.98,False
9067.0,952,10,3876.17,84000.0,3876.17,54442.86,51020.38,453.69,False
10377.0,952,11,3876.17,84000.0,3876.17,51020.38,47569.38,425.17,False
11518.0,952,12,3876.17,84000.0,3876.17,47569.38,44089.62,396.41,False
903.0,953,1,1430.49,31000.0,1430.49,31000.0,29827.84,258.33,False
1789.0,953,2,1430.49,31000.0,1430.49,29827.84,28645.92,248.57,False
2775.0,953,3,1430.49,31000.0,1430.49,28645.92,27454.14,238.72,False
3232.0,953,4,1430.49,31000.0,1430.49,27454.14,26252.44,228.78,False
4970.0,953,5,1430.49,31000.0,1430.49,26252.44,25040.72,218.77,False
5767.0,953,6,1430.49,31000.0,1430.49,25040.72,23818.9,208.67,False
6067.0,953,7,1430.49,31000.0,1430.49,23818.9,22586.9,198.49,False
7185.0,953,8,1430.49,31000.0,1430.49,22586.9,21344.64,188.22,False
8482.0,953,9,1430.49,31000.0,1430.49,21344.64,20092.02,177.87,False
9019.0,953,10,1430.49,31000.0,1430.49,20092.02,18828.96,167.43,False
10051.0,953,11,1430.49,31000.0,1430.49,18828.96,17555.38,156.91,False
11987.0,953,12,1430.49,31000.0,1430.49,17555.38,16271.19,146.29,False
329.0,954,1,5122.09,111000.0,5122.09,111000.0,106802.91,925.0,False
1134.0,954,2,5122.09,111000.0,5122.09,106802.91,102570.84,890.02,False
2201.0,954,3,5122.09,111000.0,5122.09,102570.84,98303.51,854.76,False
3634.0,954,4,5122.09,111000.0,5122.09,98303.51,94000.62,819.2,False
4693.0,954,5,5122.09,111000.0,5122.09,94000.62,89661.87,783.34,False
5566.0,954,6,5122.09,111000.0,5122.09,89661.87,85286.96,747.18,False
6920.0,954,7,5122.09,111000.0,5122.09,85286.96,80875.59,710.72,False
7641.0,954,8,5122.09,111000.0,5122.09,80875.59,76427.47,673.96,False
8147.0,954,9,5122.09,111000.0,5122.09,76427.47,71942.27,636.9,False
9317.0,954,10,5122.09,111000.0,5122.09,71942.27,67419.7,599.52,False
10845.0,954,11,5122.09,111000.0,5122.09,67419.7,62859.44,561.83,False
11712.0,954,12,5122.09,111000.0,5122.09,62859.44,58261.18,523.83,False
202.0,955,1,2630.26,57000.0,2630.26,57000.0,54844.74,475.0,False
1426.0,955,2,2630.26,57000.0,2630.26,54844.74,52671.52,457.04,False
2716.0,955,3,2630.26,57000.0,2630.26,52671.52,50480.19,438.93,False
3944.0,955,4,2630.26,57000.0,2630.26,50480.19,48270.6,420.67,False
4834.0,955,5,2630.26,57000.0,2630.26,48270.6,46042.59,402.25,False
5702.0,955,6,2630.26,57000.0,2630.26,46042.59,43796.02,383.69,False
6337.0,955,7,2630.26,57000.0,2630.26,43796.02,41530.73,364.97,False
7048.0,955,8,2630.26,57000.0,2630.26,41530.73,39246.56,346.09,False
8071.0,955,9,2630.26,57000.0,2630.26,39246.56,36943.35,327.05,False
9165.0,955,10,2630.26,57000.0,2630.26,36943.35,34620.95,307.86,False
10165.0,955,11,2630.26,57000.0,2630.26,34620.95,32279.2,288.51,False
11298.0,955,12,2630.26,57000.0,2630.26,32279.2,29917.93,268.99,False
79.0,956,1,2445.68,53000.0,2445.68,53000.0,50995.99,441.67,False
1998.0,956,2,2445.68,53000.0,2445.68,50995.99,48975.27,424.97,False
2479.0,956,3,2445.68,53000.0,2445.68,48975.27,46937.72,408.13,False
3589.0,956,4,2445.68,53000.0,2445.68,46937.72,44883.19,391.15,False
4968.0,956,5,2445.68,53000.0,2445.68,44883.19,42811.53,374.03,False
5090.0,956,6,2445.68,53000.0,2445.68,42811.53,40722.62,356.76,False
6219.0,956,7,2445.68,53000.0,2445.68,40722.62,38616.29,339.36,False
7917.0,956,8,2445.68,53000.0,2445.68,38616.29,36492.42,321.8,False
8944.0,956,9,2445.68,53000.0,2445.68,36492.42,34350.84,304.1,False
9940.0,956,10,2445.68,53000.0,2445.68,34350.84,32191.42,286.26,False
10391.0,956,11,2445.68,53000.0,2445.68,32191.42,30014.0,268.26,False
11100.0,956,12,2445.68,53000.0,2445.68,30014.0,27818.43,250.12,False
302.0,957,1,3137.85,68000.0,3137.85,68000.0,65428.82,566.67,False
1710.0,957,2,3137.85,68000.0,3137.85,65428.82,62836.21,545.24,False
2092.0,957,3,3137.85,68000.0,3137.85,62836.21,60221.99,523.64,False
3922.0,957,4,3137.85,68000.0,3137.85,60221.99,57585.99,501.85,False
4630.0,957,5,3137.85,68000.0,3137.85,57585.99,54928.03,479.88,False
5182.0,957,6,3137.85,68000.0,3137.85,54928.03,52247.91,457.73,False
6779.0,957,7,3137.85,68000.0,3137.85,52247.91,49545.46,435.4,False
7299.0,957,8,3137.85,68000.0,3137.85,49545.46,46820.49,412.88,False
8113.0,957,9,3137.85,68000.0,3137.85,46820.49,44072.81,390.17,False
9435.0,957,10,3137.85,68000.0,3137.85,44072.81,41302.23,367.27,False
10556.0,957,11,3137.85,68000.0,3137.85,41302.23,38508.57,344.19,False
11944.0,957,12,3137.85,68000.0,3137.85,38508.57,35691.62,320.9,False
672.0,958,1,784.46,17000.0,784.46,17000.0,16357.21,141.67,False
1414.0,958,2,784.46,17000.0,784.46,16357.21,15709.06,136.31,False
2340.0,958,3,784.46,17000.0,784.46,15709.06,15055.51,130.91,False
3414.0,958,4,784.46,17000.0,784.46,15055.51,14396.51,125.46,False
4035.0,958,5,784.46,17000.0,784.46,14396.51,13732.02,119.97,False
5824.0,958,6,784.46,17000.0,784.46,13732.02,13061.99,114.43,False
6224.0,958,7,784.46,17000.0,784.46,13061.99,12386.38,108.85,False
7858.0,958,8,784.46,17000.0,784.46,12386.38,11705.14,103.22,False
8487.0,958,9,784.46,17000.0,784.46,11705.14,11018.23,97.54,False
9226.0,958,10,784.46,17000.0,784.46,11018.23,10325.58,91.82,False
10967.0,958,11,784.46,17000.0,784.46,10325.58,9627.17,86.05,False
11066.0,958,12,784.46,17000.0,784.46,9627.17,8922.94,80.23,False
934.0,959,1,1384.35,30000.0,1384.35,30000.0,28865.65,250.0,False
1188.0,959,2,1384.35,30000.0,1384.35,28865.65,27721.85,240.55,False
2754.0,959,3,1384.35,30000.0,1384.35,27721.85,26568.51,231.02,False
3939.0,959,4,1384.35,30000.0,1384.35,26568.51,25405.57,221.4,False
4890.0,959,5,1384.35,30000.0,1384.35,25405.57,24232.93,211.71,False
5140.0,959,6,1384.35,30000.0,1384.35,24232.93,23050.52,201.94,False
6204.0,959,7,1384.35,30000.0,1384.35,23050.52,21858.26,192.09,False
7407.0,959,8,1384.35,30000.0,1384.35,21858.26,20656.06,182.15,False
8700.0,959,9,1384.35,30000.0,1384.35,20656.06,19443.84,172.13,False
9392.0,959,10,1384.35,30000.0,1384.35,19443.84,18221.53,162.03,False
10794.0,959,11,1384.35,30000.0,1384.35,18221.53,16989.02,151.85,False
11288.0,959,12,2768.7,30000.0,1384.35,16989.02,14361.9,141.58,False
923.0,960,1,4245.33,92000.0,4245.33,92000.0,88521.34,766.67,False
1514.0,960,2,4245.33,92000.0,4245.33,88521.34,85013.68,737.68,False
2903.0,960,3,4245.33,92000.0,4245.33,85013.68,81476.8,708.45,False
3942.0,960,4,4245.33,92000.0,4245.33,81476.8,77910.45,678.97,False
4523.0,960,5,4245.33,92000.0,4245.33,77910.45,74314.37,649.25,False
5615.0,960,6,4245.33,92000.0,4245.33,74314.37,70688.33,619.29,False
6878.0,960,7,4245.33,92000.0,4245.33,70688.33,67032.06,589.07,False
7478.0,960,8,4245.33,92000.0,4245.33,67032.06,63345.34,558.6,False
8878.0,960,9,4245.33,92000.0,4245.33,63345.34,59627.88,527.88,False
9476.0,960,10,4245.33,92000.0,4245.33,59627.88,55879.45,496.9,False
10954.0,960,11,8490.66,92000.0,4245.33,55879.45,47854.45,465.66,False
11217.0,960,12,4245.33,92000.0,4245.33,47854.45,44007.91,398.79,False
49.0,961,1,969.04,21000.0,969.04,21000.0,20205.96,175.0,False
1828.0,961,2,969.04,21000.0,969.04,20205.96,19405.3,168.38,False
2194.0,961,3,969.04,21000.0,969.04,19405.3,18597.97,161.71,False
3670.0,961,4,1938.08,21000.0,969.04,18597.97,16814.88,154.98,False
4993.0,961,5,969.04,21000.0,969.04,16814.88,15985.96,140.12,False
5822.0,961,6,969.04,21000.0,969.04,15985.96,15150.14,133.22,False
6353.0,961,7,969.04,21000.0,969.04,15150.14,14307.35,126.25,False
7607.0,961,8,969.04,21000.0,969.04,14307.35,13457.54,119.23,False
8710.0,961,9,969.04,21000.0,969.04,13457.54,12600.64,112.15,False
9468.0,961,10,969.04,21000.0,969.04,12600.64,11736.61,105.01,False
10369.0,961,11,969.04,21000.0,969.04,11736.61,10865.37,97.81,False
11237.0,961,12,969.04,21000.0,969.04,10865.37,9986.88,90.54,False
432.0,962,1,3553.16,77000.0,3553.16,77000.0,74088.51,641.67,False
1881.0,962,2,3553.16,77000.0,3553.16,74088.51,71152.75,617.4,False
2401.0,962,3,3553.16,77000.0,3553.16,71152.75,68192.53,592.94,False
3680.0,962,4,3553.16,77000.0,3553.16,68192.53,65207.64,568.27,False
4407.0,962,5,3553.16,77000.0,3553.16,65207.64,62197.88,543.4,False
5037.0,962,6,3553.16,77000.0,3553.16,62197.88,59163.03,518.32,False
6992.0,962,7,3553.16,77000.0,3553.16,59163.03,56102.9,493.03,False
7574.0,962,8,3553.16,77000.0,3553.16,56102.9,53017.26,467.52,False
8586.0,962,9,3553.16,77000.0,3553.16,53017.26,49905.91,441.81,False
9716.0,962,10,3553.16,77000.0,3553.16,49905.91,46768.64,415.88,False
10008.0,962,11,3553.16,77000.0,3553.16,46768.64,43605.22,389.74,False
11773.0,962,12,3553.16,77000.0,3553.16,43605.22,40415.43,363.38,False
559.0,963,1,1753.51,38000.0,1753.51,38000.0,36563.16,316.67,False
1799.0,963,2,1753.51,38000.0,1753.51,36563.16,35114.34,304.69,False
2263.0,963,3,1753.51,38000.0,1753.51,35114.34,33653.45,292.62,False
3451.0,963,4,1753.51,38000.0,1753.51,33653.45,32180.38,280.45,False
4367.0,963,5,1753.51,38000.0,1753.51,32180.38,30695.04,268.17,False
5909.0,963,6,1753.51,38000.0,1753.51,30695.04,29197.33,255.79,False
6497.0,963,7,1753.51,38000.0,1753.51,29197.33,27687.13,243.31,False
7108.0,963,8,1753.51,38000.0,1753.51,27687.13,26164.34,230.73,False
8334.0,963,9,1753.51,38000.0,1753.51,26164.34,24628.87,218.04,False
9815.0,963,10,1753.51,38000.0,1753.51,24628.87,23080.6,205.24,False
10719.0,963,11,1753.51,38000.0,1753.51,23080.6,21519.43,192.34,False
11699.0,963,12,1753.51,38000.0,1753.51,21519.43,19945.25,179.33,False
147.0,964,1,2491.83,54000.0,2491.83,54000.0,51958.17,450.0,False
1672.0,964,2,4983.66,54000.0,2491.83,51958.17,47407.49,432.98,False
2318.0,964,3,2491.83,54000.0,2491.83,47407.49,45310.73,395.06,False
3212.0,964,4,4983.66,54000.0,2491.83,45310.73,40704.66,377.59,False
4010.0,964,5,2491.83,54000.0,2491.83,40704.66,38552.03,339.21,False
5523.0,964,6,2491.83,54000.0,2491.83,38552.03,36381.47,321.27,False
6555.0,964,7,2491.83,54000.0,2491.83,36381.47,34192.82,303.18,False
7992.0,964,8,2491.83,54000.0,2491.83,34192.82,31985.93,284.94,False
8559.0,964,9,4983.66,54000.0,2491.83,31985.93,27268.82,266.55,False
